"placekey","parent_placekey","location_name","safegraph_brand_ids","brands","top_category","sub_category","category_tags","naics_code","latitude","longitude","street_address","city","region","postal_code","iso_country_code","phone_number","open_hours","opened_on","closed_on","tracking_closed_since","geometry_type","date_range_start","date_range_end","raw_visit_counts","raw_visitor_counts","visits_by_day","visitor_home_cbgs","visitor_country_of_origin","distance_from_home","median_dwell","bucketed_dwell_times","related_same_day_brand","related_same_month_brand","popularity_by_hour","popularity_by_day","device_type","poi_cbg","visitor_home_aggregation","visitor_daytime_cbgs"
225-223@627-s4r-4gk,,The Metropolitan Opera,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.772826,-73.984629,30 Lincoln Center Plz,New York,NY,10023,US,,,,,2019-07,POLYGON,2021-09-01T00:00:00-04:00,2021-10-01T00:00:00-04:00,522,155,"[13,14,13,11,12,3,22,14,18,14,47,8,17,15,16,17,24,8,5,19,22,25,22,22,17,7,38,22,16,21]","{""360050221012"":8,""360610159002"":6,""090010112002"":4,""360610084002"":4,""250214203013"":4,""361031581021"":4,""360610155002"":4,""340230082022"":4,""350490011062"":4,""360810100002"":4,""130510009001"":4,""360610317043"":4,""160010103311"":4,""360810285003"":4,""090091573002"":4,""360593039003"":4,""420893004012"":4,""250010110022"":4,""360610231002"":4,""360850114012"":4,""360470519002"":4,""360470756001"":4,""360610145001"":4,""340270419012"":4,""360810838004"":4,""560399677023"":4,""360470956001"":4,""360850006002"":4,""517000322113"":4,""160010103352"":4}","{""US"":138}",17540,51.5,"{""<5"":9,""5-10"":71,""11-20"":72,""21-60"":126,""61-120"":109,""121-240"":88,"">240"":47}","{""Starbucks"":4,""BP"":2,""Dunkin'"":2,""Barnes and Noble College"":2,""Argo Tea"":2,""Rosa Mexicano"":2,""Shell Oil"":2,""Mobil"":1,""Exxon Mobil"":1,""Subway"":1,""Target"":1,""Chipotle Mexican Grill"":1,""Whole Foods Market"":1,""McDonald's"":1,""CVS"":1,""Duane Reade by Walgreens"":1,""Advance Auto Parts"":1,""It'sugar"":1,""The Home Depot"":1,""Popeyes Louisiana Kitchen"":1}","{""Starbucks"":41,""Dunkin'"":32,""McDonald's"":28,""CVS"":23,""BP"":21,""Mobil"":18,""Barnes and Noble College"":18,""Shell Oil"":18,""Subway"":18,""Target"":17,""Sunoco"":15,""The Home Depot"":14,""Chipotle Mexican Grill"":13,""Burger King"":12,""Staples"":11,""Walgreens Pharmacy"":10,""Popeyes Louisiana Kitchen"":10,""Wendy's"":10,""Walgreens"":10,""Speedway"":9}","[15,16,9,10,10,14,23,51,67,82,118,124,124,106,88,85,84,47,46,59,46,61,27,24]","{""Monday"":77,""Tuesday"":81,""Wednesday"":84,""Thursday"":92,""Friday"":73,""Saturday"":83,""Sunday"":32}","{""android"":80,""ios"":74}",360610149001,"{""36005030200"":5,""36005014400"":4,""36061014900"":4,""36061001600"":4,""36085017005"":4,""36005039902"":4,""36005020501"":4,""34003045100"":4,""37119005401"":4,""36005021502"":4,""36081010000"":4,""51700032211"":4,""06073017701"":4,""36061012100"":4,""36087010101"":4,""36103158002"":4,""25021420301"":4,""36085011401"":4,""36061031704"":4,""36081010400"":4,""36081001900"":4,""36061020300"":4,""36005029302"":4,""34003053100"":4,""36119001502"":4,""16001010335"":4,""25001011002"":4,""36061020000"":4,""36047006500"":4,""36047095600"":4,""36059303900"":4,""36111951100"":4,""36081028500"":4}","{""360050380003"":6,""360470956001"":5,""360470656001"":4,""360610149001"":4,""360610153003"":4,""360810916013"":4,""360050166001"":4,""360610307003"":4,""250010110022"":4,""090052651001"":4,""360593039003"":4,""340230077022"":4,""360850114012"":4,""360610136008"":4,""360870101013"":4,""361031908003"":4,""360610084002"":4,""360810840003"":4,""360593033022"":4,""360610231002"":4,""360610151002"":4,""350490011062"":4,""360810100002"":4,""360610134003"":4,""360610317043"":4,""361031583231"":4,""360850170052"":4,""181050002021"":4,""360610200001"":4,""360810922002"":4,""360610121003"":4,""510411010072"":4,""360610151003"":4,""060730177013"":4}"
23k-222@627-wc6-zcq,,Kula Yoga Soho,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.721592,-74.000626,481 Broadway Apt 3,New York,NY,10013,US,+19174727499,,,,2019-07,POLYGON,2021-09-01T00:00:00-04:00,2021-10-01T00:00:00-04:00,64,52,"[0,3,2,9,5,4,1,1,2,2,5,1,0,0,1,1,3,6,1,0,1,1,3,1,4,3,0,1,2,1]","{""340350509013"":9,""360470662001"":4,""340030231002"":4,""120210102122"":4,""340030423012"":4,""361031588033"":4,""340297173001"":4,""240317008263"":4}","{""US"":47}",19727,79.0,"{""<5"":0,""5-10"":1,""11-20"":4,""21-60"":21,""61-120"":26,""121-240"":7,"">240"":5}","{""Starbucks"":8,""Target"":5,""Mirror"":5,""Sears Home Services"":3,""Shell Oil"":3,""Dunkin'"":3,""Buffalo Exchange"":2,""BP"":2,""BareBurger"":2,""Westin Hotels & Resorts"":2,""KFC"":2,""T.J. Maxx"":2,""7-Eleven"":2,""Popeyes Louisiana Kitchen"":2,""Solstice Sunglasses"":2,""Bloomingdale's"":2,""Aritzia"":2,""Pep Boys"":2,""Steve Madden"":2,""Walgreens"":2}","{""Starbucks"":46,""McDonald's"":40,""Dunkin'"":35,""Target"":31,""Burger King"":19,""CVS"":19,""Shell Oil"":19,""Baskin Robbins"":17,""The Home Depot"":15,""Walmart"":13,""Simon mall"":13,""BP"":13,""Costco"":13,""Mirror"":13,""ShopRite"":13,""Sunoco"":13,""Subway"":13,""T.J. Maxx"":12,""Popeyes Louisiana Kitchen"":12,""Mobil"":12}","[2,0,0,0,0,0,0,0,1,9,19,25,25,16,17,14,14,13,4,2,1,1,1,2]","{""Monday"":4,""Tuesday"":3,""Wednesday"":5,""Thursday"":10,""Friday"":8,""Saturday"":24,""Sunday"":10}","{""android"":7,""ios"":46}",360610047002,"{""34003003300"":4,""36081066701"":4,""34003042301"":4,""04021000317"":4,""36047119600"":4,""34003003100"":4,""36061013800"":4}","{""340030423012"":5,""360850291035"":4,""360810610001"":4,""471790620001"":4,""361031904017"":4,""360470662001"":4}"
22v-222@627-s8r-rx5,225-226@627-s8r-rx5,Yoga Spa,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.757593,-73.967863,226 E 54th St Fl 7,New York,NY,10022,US,+12123086789,"{ ""Mon"": [[""6:30"", ""21:30""]], ""Tue"": [[""6:30"", ""21:30""]], ""Wed"": [[""6:30"", ""21:30""]], ""Thu"": [[""6:30"", ""21:30""]], ""Fri"": [[""6:30"", ""21:30""]], ""Sat"": [[""9:00"", ""21:30""]], ""Sun"": [[""9:00"", ""21:30""]] }",,,2019-07,POLYGON,2021-09-01T00:00:00-04:00,2021-10-01T00:00:00-04:00,4,4,"[0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0]","{""360595192004"":4}","{""US"":4}",,70.0,"{""<5"":0,""5-10"":0,""11-20"":0,""21-60"":2,""61-120"":1,""121-240"":0,"">240"":1}","{""Sterling Optical"":25,""Burlington"":25,""Bluestone Lane"":25}","{""Starbucks"":75,""Simon mall"":50,""McDonald's"":50,""CVS"":50,""Dunkin'"":50,""Petco"":25,""Fusion Academy"":25,""Econo Lodge"":25,""Chipotle Mexican Grill"":25,""Bluestone Lane"":25,""Minuteman Press"":25,""Miller's Ale House"":25,""Nike"":25,""Hurricane Grill & Wings"":25,""Sterling Optical"":25,""Dippin' Dots"":25,""BareBurger"":25,""Champion"":25,""Kimpton Hotels & Restaurants"":25,""Homewood Suites by Hilton"":25}","[2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4]","{""Monday"":0,""Tuesday"":1,""Wednesday"":0,""Thursday"":0,""Friday"":2,""Saturday"":0,""Sunday"":1}","{""android"":0,""ios"":4}",360610098001,"{""36059411500"":5}",{}
zzw-227@627-s8q-wp9,,Wing,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.761153,-73.970793,445 Park Ave Fl 9,New York,NY,10022,US,,,,,2019-07,POLYGON,2021-09-01T00:00:00-04:00,2021-10-01T00:00:00-04:00,254,126,"[12,9,9,1,0,0,10,10,19,7,1,3,8,8,8,10,10,3,1,8,16,12,23,7,0,3,7,15,13,21]","{""370510025042"":6,""361031462011"":5,""360610154001"":4,""480850318071"":4,""360050269002"":4,""360470688002"":4,""361059516004"":4,""360810466001"":4,""360610130002"":4,""360810663003"":4,""360810169002"":4,""360810694002"":4,""480850315053"":4,""480291821023"":4,""340390377004"":4,""360850047001"":4,""360610163004"":4,""360610194004"":4,""360593036005"":4,""360710129002"":4,""360810261002"":4}","{""US"":109}",14000,121.0,"{""<5"":2,""5-10"":37,""11-20"":12,""21-60"":47,""61-120"":28,""121-240"":72,"">240"":56}","{""FASTSIGNS"":4,""Starbucks"":3,""McDonald's"":3,""Just Salad"":2,""Mobil"":2,""BP"":1,""Saks Off Fifth"":1,""Staples"":1,""Duane Reade by Walgreens"":1,""Target"":1,""Hermès"":1,""Barnes and Noble"":1,""Chopt Creative Salad"":1,""Bolla Market"":1,""Popeyes Louisiana Kitchen"":1,""Bloomingdale's"":1,""Barnes and Noble College"":1,""Bed Bath & Beyond"":1,""Burger King"":1,""Blink Fitness"":1}","{""Starbucks"":43,""Dunkin'"":38,""McDonald's"":29,""Subway"":23,""BP"":21,""Target"":20,""CVS"":18,""Baskin Robbins"":17,""Mobil"":17,""Burger King"":16,""Shell Oil"":16,""The Home Depot"":15,""Walmart"":13,""Walgreens Pharmacy"":12,""Walgreens"":12,""Dollar Tree"":11,""Chipotle Mexican Grill"":10,""Speedway"":10,""Bolla Market"":10,""Sunoco"":10}","[19,5,5,9,12,17,13,15,42,59,66,74,71,77,75,74,86,71,44,31,23,28,29,23]","{""Monday"":23,""Tuesday"":49,""Wednesday"":55,""Thursday"":82,""Friday"":33,""Saturday"":5,""Sunday"":7}","{""android"":53,""ios"":71}",360610112032,"{""36061013800"":4,""36081003100"":4,""36081071100"":4,""12071040115"":4,""36081073900"":4,""34039037700"":4,""36005026900"":4,""36081029100"":4,""36081071701"":4,""36061016300"":4,""36103146201"":4,""34003013002"":4,""36081066300"":4,""36081138501"":4,""09001200100"":4,""36061009800"":4,""36005030000"":4,""36005007500"":4,""53033010600"":4,""36081024000"":4,""36061011402"":4,""36061001501"":4,""36047025400"":4}","{""360610241004"":6,""360594138031"":4,""120990036002"":4,""360610152004"":4,""361190086024"":4,""340258096003"":4,""360610102001"":4,""360610088006"":4,""360470254003"":4,""340030181002"":4,""340030102004"":4,""360810169002"":4,""360470435003"":4,""360610126001"":4,""360811347003"":4,""361059516004"":4,""360471008001"":4,""360610157007"":4,""360610068005"":4,""360610238022"":4,""360810739004"":4,""340030130024"":4,""360610015011"":4}"
zzy-228@627-wgh-nh5,,Healthy Habit and Yoga tutors,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.579716,-73.938656,Norfolk St,New York,NY,11235,US,+19173182233,"{ ""Mon"": [[""10:00"", ""17:00""]], ""Tue"": [[""10:00"", ""17:00""]], ""Wed"": [[""10:00"", ""17:00""]], ""Thu"": [[""10:00"", ""17:00""]], ""Fri"": [[""10:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,2019-07,POLYGON,2021-09-01T00:00:00-04:00,2021-10-01T00:00:00-04:00,3,3,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3]",{},"{""US"":4}",,44.0,"{""<5"":0,""5-10"":0,""11-20"":0,""21-60"":3,""61-120"":0,""121-240"":0,"">240"":0}","{""The Home Depot"":33,""Grainger"":33,""Bolla Market"":33,""Burger King"":33,""Subway"":33}","{""Walgreens Pharmacy"":67,""The Home Depot"":67,""Speedway"":67,""Bolla Market"":67,""ShopRite"":67,""Subway"":67,""Dunkin'"":67,""Key Food"":33,""Michael Kors"":33,""Chipotle Mexican Grill"":33,""BP"":33,""Barnes and Noble"":33,""LUKOIL North America"":33,""Harbor Freight Tools"":33,""Champs Sports"":33,""T.J. Maxx"":33,""Grainger"":33,""GameStop"":33,""Macy's"":33,""Mobil"":33}","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0]","{""Monday"":0,""Tuesday"":0,""Wednesday"":0,""Thursday"":3,""Friday"":0,""Saturday"":0,""Sunday"":0}","{""android"":0,""ios"":0}",360470616001,"{""36047069602"":4}","{""360470386001"":4}"
22b-225@627-wc7-fzz,,Surfset,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.724409,-74.007996,231 Hudson St,New York,NY,10013,US,,,,,2019-07,POLYGON,2021-09-01T00:00:00-04:00,2021-10-01T00:00:00-04:00,275,139,"[9,6,9,14,11,9,6,3,5,10,8,4,14,7,9,8,8,10,10,3,7,11,9,20,18,14,6,6,10,11]","{""120990077493"":6,""060372611022"":6,""250092684003"":4,""250214043011"":4,""361090002001"":4,""361031588046"":4,""360050363006"":4,""250250203032"":4,""360470108003"":4,""510594914041"":4,""061110047112"":4,""361031904031"":4,""271390811004"":4,""260210008002"":4,""360850208041"":4,""120110201011"":4,""340130177001"":4,""482150207262"":4,""060590758153"":4,""401091069036"":4,""360850319012"":4,""360470550001"":4,""340210043043"":4,""484530017601"":4,""060371953003"":4,""120860081013"":4,""060014358003"":4,""340130205001"":4,""361031114024"":4,""360594087006"":4}","{""US"":126,""CA"":4}",191026,68.0,"{""<5"":0,""5-10"":7,""11-20"":18,""21-60"":101,""61-120"":74,""121-240"":23,"">240"":52}","{""Arlo Hotels"":11,""Wendy's"":6,""Starbucks"":5,""Dunkin'"":4,""BP"":2,""Target"":1,""Chipotle Mexican Grill"":1,""Sears Home Services"":1,""Haagen Dazs"":1,""Joe & The Juice"":1,""Westfield"":1,""Park Hyatt"":1,""Equinox Fitness Clubs"":1,""Walgreens Pharmacy"":1,""sweetgreen"":1,""La Colombe"":1,""Bloomingdale's"":1,""Barnes and Noble College"":1,""REI"":1,""Mirror"":1}","{""Starbucks"":48,""Dunkin'"":32,""Target"":28,""McDonald's"":27,""Arlo Hotels"":25,""Shell Oil"":17,""Walmart"":17,""Wendy's"":14,""CVS"":14,""Simon mall"":14,""BP"":13,""7-Eleven"":13,""Sunoco"":13,""Subway"":12,""The Home Depot"":12,""Costco"":11,""Exxon Mobil"":11,""Chick-fil-A"":10,""Burger King"":10,""Mobil"":9}","[39,35,32,33,34,31,29,25,32,34,29,30,45,42,34,41,51,61,64,50,55,62,47,41]","{""Monday"":32,""Tuesday"":26,""Wednesday"":42,""Thursday"":39,""Friday"":47,""Saturday"":50,""Sunday"":39}","{""android"":34,""ios"":103}",360610037001,"{""36061009800"":5,""34035050701"":5,""36027080103"":5,""25019950500"":4,""36081046900"":4,""36103111402"":4,""15003003405"":4,""34035051800"":4,""42035030500"":4,""36047056500"":4,""12099007749"":4,""25025170400"":4,""36047069602"":4,""34039037300"":4,""36111954000"":4,""34017011600"":4,""36081058900"":4,""26087340000"":4,""24510240300"":4,""17031081700"":4,""34025803300"":4,""25009254100"":4,""48453001760"":4}","{""250092651021"":4,""360470497002"":4,""360050363006"":4,""391336015011"":4,""260210008002"":4,""361031114024"":4,""170310802012"":4,""080130125104"":4,""250214042014"":4,""360610233001"":4,""360610015022"":4,""061110047112"":4,""360610063003"":4,""340390323002"":4,""240317006111"":4,""360594087006"":4,""CA:35260716"":4,""361031904031"":4,""481576755001"":4,""360610084002"":4,""421010030023"":4,""340210043043"":4,""360470432001"":4,""240253041012"":4,""340350507013"":4,""080370007021"":4,""550250016043"":4,""360811129003"":4,""250092541001"":4}"
22g-223@627-wc7-q75,,SoulCycle,SG_BRAND_01e9b7353083bb45c018b3c8ee7612c5,SoulCycle,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.727862,-73.993441,384 Lafayette St,New York,NY,10003,US,+12128601300,,,,2019-07,POLYGON,2021-09-01T00:00:00-04:00,2021-10-01T00:00:00-04:00,343,207,"[14,8,10,6,4,10,10,5,13,11,12,7,11,16,14,13,13,14,8,18,18,14,14,10,7,12,17,9,16,9]","{""360810480001"":6,""361031803001"":5,""360610022012"":5,""360610052002"":4,""040210014072"":4,""360470185011"":4,""360610045001"":4,""360610038002"":4,""360610065004"":4,""360610038004"":4,""340230086012"":4,""360470622001"":4,""391517121121"":4,""360610225003"":4,""340170075003"":4,""360810595004"":4,""360610065001"":4,""360810138002"":4,""360594122005"":4,""360610097001"":4,""360810327001"":4,""110010049022"":4,""360470319002"":4,""360810479002"":4,""360610136004"":4,""360610038001"":4,""360810190001"":4,""360470555001"":4,""360610040002"":4,""361031907074"":4,""060374085051"":4,""500159535002"":4,""360610096001"":4,""360471128002"":4,""360470102002"":4,""360610108006"":4,""360610065003"":4,""360610030011"":4,""361190107014"":4,""360594109001"":4,""060377006004"":4,""360810094001"":4,""360274100001"":4,""360610041004"":4,""250092181002"":4,""360470215004"":4,""360470034003"":4,""361031586052"":4,""360610072002"":4}","{""US"":195}",6299,42.0,"{""<5"":1,""5-10"":23,""11-20"":51,""21-60"":163,""61-120"":67,""121-240"":15,"">240"":23}","{""Starbucks"":3,""Blink Fitness"":3,""Flywheel"":2,""Subway"":2,""Kung Fu Tea"":2,""McDonald's"":2,""CVS"":2,""Dunkin'"":2,""BP"":1,""Pret A Manger"":1,""Shell Oil"":1,""Chipotle Mexican Grill"":1,""Chopt Creative Salad"":1,""La Colombe"":1,""Rumble"":1,""Wendy's"":1,""Ralph's Italian ices & Ice Cream"":1,""Duane Reade by Walgreens"":1,""Dos Toros Taqueria"":1,""Target"":1}","{""Starbucks"":37,""Blink Fitness"":23,""McDonald's"":23,""Dunkin'"":23,""Subway"":20,""Chipotle Mexican Grill"":16,""Target"":15,""BP"":15,""Baskin Robbins"":14,""La Colombe"":14,""CVS"":14,""Popeyes Louisiana Kitchen"":9,""Mobil"":9,""Shell Oil"":9,""sweetgreen"":8,""Wendy's"":8,""Rite Aid"":8,""Exxon Mobil"":8,""7-Eleven"":7,""Rumble"":7}","[9,10,7,8,7,10,13,12,26,52,58,45,55,55,50,48,46,57,48,41,29,25,17,10]","{""Monday"":56,""Tuesday"":53,""Wednesday"":63,""Thursday"":57,""Friday"":44,""Saturday"":39,""Sunday"":31}","{""android"":49,""ios"":155}",360610055022,"{""36061003800"":12,""36061006500"":11,""36059412200"":5,""36061007200"":5,""36005038600"":4,""53063013401"":4,""34035052601"":4,""36061006300"":4,""36061004500"":4,""36061005501"":4,""36119001900"":4,""36061004100"":4,""36047027700"":4,""34013020500"":4,""06037800408"":4,""48167721700"":4,""36047028000"":4,""36059517301"":4,""36047055500"":4,""36061008900"":4,""36081032700"":4,""36061005502"":4,""39151712112"":4,""06059063905"":4,""36061010800"":4,""36061004000"":4,""36047057600"":4,""36061013300"":4,""36061009700"":4,""36061006600"":4,""51059480100"":4,""12095017104"":4,""36103180300"":4,""36061003602"":4,""36061008800"":4,""36061006100"":4,""36061003400"":4,""36061013600"":4,""36081047900"":4,""36061003200"":4,""09001105200"":4,""42077001502"":4,""36061013100"":4,""36061006900"":4,""36103158608"":4,""36005023502"":4,""36061001800"":4}","{""360610038001"":8,""360610055022"":6,""121270801001"":6,""360810153001"":5,""360050293021"":5,""360610074001"":4,""360595173013"":4,""360610063005"":4,""481130135002"":4,""360610059003"":4,""360610069001"":4,""360810481002"":4,""360610045001"":4,""361031907044"":4,""360610072005"":4,""360610122004"":4,""360810138002"":4,""360610052002"":4,""360050070003"":4,""340258018002"":4,""360610110003"":4,""360610038007"":4,""340350539042"":4,""360610038003"":4,""340130205002"":4,""360610136004"":4,""482015553022"":4,""360610040002"":4,""360610057002"":4,""361031588033"":4,""360610065001"":4,""060377006004"":4,""530330069002"":4,""360595182041"":4}"
zzw-23h@627-s8q-skf,22t-222@627-s8q-sdv,Nova,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.761503,-73.972866,551 Madison Ave Frnt 3,New York,NY,10022,US,+19293807474,"{ ""Mon"": [[""6:00"", ""20:00""]], ""Tue"": [[""6:00"", ""20:00""]], ""Wed"": [[""6:00"", ""20:00""]], ""Thu"": [[""6:00"", ""20:00""]], ""Fri"": [[""6:00"", ""20:00""]], ""Sat"": [], ""Sun"": [] }",,,2019-07,POLYGON,,,,,,,,,,,,,,,,,,
22y-224@627-s8j-gp9,,305 Fitness,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.739401,-73.992882,22 W 19th St,New York,NY,10011,US,+16464802459,,,,2019-07,POLYGON,,,,,,,,,,,,,,,,,,
226-223@627-s8j-b49,,Impact Self Defense,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.745217,-73.993585,147 W 25th St,New York,NY,10001,US,+12122550505,,,,2019-07,POLYGON,2021-09-01T00:00:00-04:00,2021-10-01T00:00:00-04:00,34,26,"[3,0,1,1,1,0,1,2,1,0,0,2,2,0,0,2,0,2,0,3,3,2,0,1,0,0,0,1,4,2]","{""260210019001"":4,""370010212043"":4,""120570101082"":4,""340130075014"":4,""060670080061"":4,""360470035001"":4,""130771703042"":4,""360810351001"":4}","{""US"":22}",49165,64.0,"{""<5"":1,""5-10"":1,""11-20"":2,""21-60"":11,""61-120"":8,""121-240"":9,"">240"":2}","{""JD Sports"":3,""Shake Shack"":3,""T.J. Maxx"":3,""7-Eleven"":3,""Popeyes Louisiana Kitchen"":3,""Untuck It"":3,""Orangetheory Fitness"":3,""L'Occitane"":3,""Hilton International"":3,""Kia Motors"":3,""Club Metro USA"":3,""TangerOutlets"":3}","{""Starbucks"":38,""McDonald's"":35,""Target"":27,""Chick-fil-A"":27,""Subway"":27,""Shell Oil"":23,""Dunkin'"":23,""Chipotle Mexican Grill"":19,""Wendy's"":19,""BP"":15,""Walmart"":12,""Planet Fitness"":12,""Simon mall"":12,""The Home Depot"":12,""Speedway"":12,""7-Eleven"":12,""Mobil"":12,""Walgreens"":12,""Burger King"":12,""Exxon Mobil"":12}","[1,0,0,0,0,1,1,2,2,5,7,6,6,9,4,5,5,5,7,6,4,5,3,0]","{""Monday"":5,""Tuesday"":5,""Wednesday"":11,""Thursday"":5,""Friday"":2,""Saturday"":3,""Sunday"":3}","{""android"":10,""ios"":15}",360610091001,"{""36061015100"":4,""36081024300"":4,""48121021625"":4,""36061001300"":4}","{""131131403032"":4,""360470035001"":4,""340130075014"":4}"
22h-224@627-s8r-jjv,,Crunch,SG_BRAND_29b2c5160da9da73ea41638c0dbd8e57,Crunch,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,,713940,40.766045,-73.962896,1131 3rd Ave,New York,NY,10065,US,+16467471810,"{ ""Mon"": [[""5:00"", ""22:00""]], ""Tue"": [[""5:00"", ""22:00""]], ""Wed"": [[""5:00"", ""22:00""]], ""Thu"": [[""5:00"", ""22:00""]], ""Fri"": [[""5:00"", ""22:00""]], ""Sat"": [[""7:00"", ""19:00""]], ""Sun"": [[""7:00"", ""19:00""]] }",,,2019-07,POLYGON,2021-09-01T00:00:00-04:00,2021-10-01T00:00:00-04:00,98,72,"[2,3,2,3,2,1,3,4,4,4,2,2,5,5,2,3,3,2,0,5,4,4,4,6,1,2,8,6,3,3]","{""360810757013"":6,""360610120001"":6,""361031908002"":6,""360050421002"":4,""420893003112"":4,""360710108022"":4,""360810265001"":4,""360810469003"":4,""361032010043"":4,""360810270001"":4,""361031580092"":4,""360810183001"":4,""361032009025"":4,""360610126002"":4,""360594082004"":4,""360610142002"":4,""360810444003"":4,""361031907044"":4,""360470561004"":4}","{""US"":70}",12972,49.0,"{""<5"":1,""5-10"":5,""11-20"":10,""21-60"":46,""61-120"":28,""121-240"":4,"">240"":4}","{""Target"":3,""Baskin Robbins"":3,""CycleBar"":3,""McDonald's"":3,""Dunkin'"":3,""Barry's Bootcamp"":2,""New Balance"":2,""Maison Kayser Boulangerie"":2,""Swerve Fitness"":2,""lululemon athletica"":2,""Dallas BBQ"":2,""Juice Press"":2,""Sunoco"":2,""Subway"":2,""Rita's Italian Ice"":1,""Food Bazaar Supermarket"":1,""Chipotle Mexican Grill"":1,""Nike"":1,""Jamba"":1,""Tutor Time"":1}","{""Starbucks"":47,""Dunkin'"":47,""McDonald's"":26,""Target"":25,""BP"":24,""CVS"":22,""Subway"":22,""Mobil"":19,""Duane Reade by Walgreens"":18,""Simon mall"":17,""Walgreens Pharmacy"":17,""Baskin Robbins"":17,""Staples"":15,""Sunoco"":15,""Shell Oil"":15,""Walmart"":14,""Chipotle Mexican Grill"":14,""CycleBar"":14,""Taco Bell"":13,""7-Eleven"":13}","[4,3,3,3,2,6,4,5,6,5,13,23,17,10,14,17,15,14,15,10,8,8,8,5]","{""Monday"":19,""Tuesday"":18,""Wednesday"":15,""Thursday"":17,""Friday"":15,""Saturday"":8,""Sunday"":6}","{""android"":29,""ios"":39}",360610118001,"{""36087011301"":7,""34025806300"":5,""36061011000"":4,""36081046900"":4,""36081054900"":4,""36061012400"":4,""36103158009"":4,""36061014200"":4,""36061012000"":4,""36071010802"":4,""36081026500"":4,""36103158708"":4,""36061011600"":4,""36061010800"":4,""36061011402"":4,""36103200902"":4}","{""360610179005"":6,""360810818001"":5,""360610120001"":4,""361031908002"":4,""360594082004"":4,""360470134003"":4,""211170640001"":4,""360610086033"":4,""361031907045"":4,""360610125002"":4,""361032009025"":4,""361032010043"":4,""361031594103"":4,""360610124005"":4}"
